person_id,model,scaffold,seed,theta_mean,theta_sd,raw_score
claude-haiku-4-5|cautious_scientist|run4,claude-haiku-4-5,cautious_scientist,run4,-1.7564795017242432,0.17187881469726562,0.45454545454545453
claude-haiku-4-5|cautious_scientist|run5,claude-haiku-4-5,cautious_scientist,run5,-1.706393837928772,0.17069585621356964,0.45454545454545453
claude-haiku-4-5|contrarian|run1,claude-haiku-4-5,contrarian,run1,-1.638191819190979,0.16473402082920074,0.4675324675324675
claude-haiku-4-5|contrarian|run2,claude-haiku-4-5,contrarian,run2,-1.884887933731079,0.1927461475133896,0.43506493506493504
claude-haiku-4-5|contrarian|run3,claude-haiku-4-5,contrarian,run3,-1.7896380424499512,0.18426035344600677,0.44805194805194803
claude-haiku-4-5|contrarian|run4,claude-haiku-4-5,contrarian,run4,-2.013559103012085,0.20811085402965546,0.42207792207792205
claude-haiku-4-5|contrarian|run5,claude-haiku-4-5,contrarian,run5,-1.9021741151809692,0.19395950436592102,0.43506493506493504
claude-haiku-4-5|cot|run1,claude-haiku-4-5,cot,run1,-0.4563089907169342,0.13102389872074127,0.6428571428571429
claude-haiku-4-5|cot|run2,claude-haiku-4-5,cot,run2,-0.4665740430355072,0.13334350287914276,0.6363636363636364
claude-haiku-4-5|cot|run3,claude-haiku-4-5,cot,run3,-0.5443642139434814,0.1337079405784607,0.6168831168831169
claude-haiku-4-5|cot|run4,claude-haiku-4-5,cot,run4,-0.5206839442253113,0.13293759524822235,0.6168831168831169
claude-haiku-4-5|cot|run5,claude-haiku-4-5,cot,run5,-0.5315794944763184,0.13012585043907166,0.6233766233766234
claude-haiku-4-5|elementary_student|run1,claude-haiku-4-5,elementary_student,run1,-0.24420833587646484,0.12861959636211395,0.6818181818181818
claude-haiku-4-5|elementary_student|run2,claude-haiku-4-5,elementary_student,run2,-0.19657261669635773,0.12788128852844238,0.6883116883116883
claude-haiku-4-5|elementary_student|run3,claude-haiku-4-5,elementary_student,run3,-0.2683352828025818,0.13270598649978638,0.6753246753246753
claude-haiku-4-5|elementary_student|run4,claude-haiku-4-5,elementary_student,run4,-0.224124938249588,0.12821289896965027,0.6883116883116883
claude-haiku-4-5|elementary_student|run5,claude-haiku-4-5,elementary_student,run5,-0.17673242092132568,0.1282361000776291,0.6883116883116883
claude-haiku-4-5|overconfident_expert|run1,claude-haiku-4-5,overconfident_expert,run1,-0.46018415689468384,0.1356361210346222,0.6493506493506493
claude-haiku-4-5|overconfident_expert|run2,claude-haiku-4-5,overconfident_expert,run2,-0.37991827726364136,0.13539087772369385,0.6688311688311688
claude-haiku-4-5|overconfident_expert|run3,claude-haiku-4-5,overconfident_expert,run3,-0.3608139157295227,0.13512374460697174,0.6623376623376623
claude-haiku-4-5|overconfident_expert|run4,claude-haiku-4-5,overconfident_expert,run4,-0.5047287940979004,0.13095657527446747,0.6493506493506493
claude-haiku-4-5|overconfident_expert|run5,claude-haiku-4-5,overconfident_expert,run5,-0.36707180738449097,0.13246290385723114,0.6688311688311688
claude-opus-4-6|baseline|run1,claude-opus-4-6,baseline,run1,1.837037444114685,0.3353869318962097,0.922077922077922
claude-opus-4-6|baseline|run2,claude-opus-4-6,baseline,run2,1.8177727460861206,0.33622997999191284,0.9155844155844156
claude-opus-4-6|baseline|run3,claude-opus-4-6,baseline,run3,1.8170051574707031,0.3420979380607605,0.9155844155844156
claude-opus-4-6|baseline|run4,claude-opus-4-6,baseline,run4,1.8205493688583374,0.3229168951511383,0.9155844155844156
claude-opus-4-6|baseline|run5,claude-opus-4-6,baseline,run5,1.8259410858154297,0.3333818316459656,0.9155844155844156
claude-opus-4-6|careful|run1,claude-opus-4-6,careful,run1,1.813088059425354,0.3231450617313385,0.9155844155844156
claude-opus-4-6|careful|run2,claude-opus-4-6,careful,run2,1.8421947956085205,0.3396582007408142,0.922077922077922
claude-opus-4-6|careful|run3,claude-opus-4-6,careful,run3,1.841719627380371,0.3371416926383972,0.922077922077922
claude-opus-4-6|careful|run4,claude-opus-4-6,careful,run4,1.8195819854736328,0.33796530961990356,0.9155844155844156
claude-opus-4-6|careful|run5,claude-opus-4-6,careful,run5,1.8157413005828857,0.3285398781299591,0.9155844155844156
claude-opus-4-6|careless|run1,claude-opus-4-6,careless,run1,2.3814780712127686,0.4341866374015808,0.9415584415584416
claude-opus-4-6|careless|run2,claude-opus-4-6,careless,run2,2.3904387950897217,0.44239985942840576,0.9415584415584416
claude-opus-4-6|careless|run3,claude-opus-4-6,careless,run3,2.3828258514404297,0.44347530603408813,0.9415584415584416
claude-opus-4-6|careless|run4,claude-opus-4-6,careless,run4,2.3882389068603516,0.4331575632095337,0.9415584415584416
claude-opus-4-6|careless|run5,claude-opus-4-6,careless,run5,2.28434157371521,0.423784464597702,0.935064935064935
claude-opus-4-6|cautious_scientist|run1,claude-opus-4-6,cautious_scientist,run1,1.4781626462936401,0.2629232108592987,0.8831168831168831
claude-opus-4-6|cautious_scientist|run2,claude-opus-4-6,cautious_scientist,run2,1.4403595924377441,0.25773322582244873,0.8766233766233766
claude-opus-4-6|cautious_scientist|run3,claude-opus-4-6,cautious_scientist,run3,1.5038695335388184,0.2673942446708679,0.8831168831168831
claude-opus-4-6|cautious_scientist|run4,claude-opus-4-6,cautious_scientist,run4,1.5415362119674683,0.2851451337337494,0.8896103896103896
claude-opus-4-6|cautious_scientist|run5,claude-opus-4-6,cautious_scientist,run5,1.506442904472351,0.27108991146087646,0.8896103896103896
claude-opus-4-6|contrarian|run1,claude-opus-4-6,contrarian,run1,1.1593539714813232,0.21624140441417694,0.8571428571428571
claude-opus-4-6|contrarian|run2,claude-opus-4-6,contrarian,run2,1.3017165660858154,0.23542889952659607,0.8701298701298701
claude-opus-4-6|contrarian|run3,claude-opus-4-6,contrarian,run3,1.3045107126235962,0.2345435470342636,0.8701298701298701
claude-opus-4-6|contrarian|run4,claude-opus-4-6,contrarian,run4,1.5346155166625977,0.2778398394584656,0.8896103896103896
claude-opus-4-6|contrarian|run5,claude-opus-4-6,contrarian,run5,1.113526701927185,0.20690365135669708,0.8506493506493507
claude-opus-4-6|cot|run1,claude-opus-4-6,cot,run1,1.8395246267318726,0.3346611261367798,0.922077922077922
claude-opus-4-6|cot|run2,claude-opus-4-6,cot,run2,1.8215491771697998,0.3236299753189087,0.9155844155844156
claude-opus-4-6|cot|run3,claude-opus-4-6,cot,run3,1.8357101678848267,0.3236006796360016,0.922077922077922
claude-opus-4-6|cot|run4,claude-opus-4-6,cot,run4,1.819107174873352,0.3376287817955017,0.9155844155844156
claude-opus-4-6|cot|run5,claude-opus-4-6,cot,run5,1.848430871963501,0.34389790892601013,0.922077922077922
claude-opus-4-6|elementary_student|run1,claude-opus-4-6,elementary_student,run1,2.532323122024536,0.4620790183544159,0.948051948051948
claude-opus-4-6|elementary_student|run2,claude-opus-4-6,elementary_student,run2,2.309685468673706,0.42806509137153625,0.9415584415584416
claude-opus-4-6|elementary_student|run3,claude-opus-4-6,elementary_student,run3,2.2667593955993652,0.41393283009529114,0.935064935064935
claude-opus-4-6|elementary_student|run4,claude-opus-4-6,elementary_student,run4,2.533525228500366,0.4655103385448456,0.948051948051948
claude-opus-4-6|elementary_student|run5,claude-opus-4-6,elementary_student,run5,2.3058793544769287,0.4309203028678894,0.9415584415584416
claude-opus-4-6|overconfident_expert|run1,claude-opus-4-6,overconfident_expert,run1,1.2150137424468994,0.22500227391719818,0.8896103896103896
claude-opus-4-6|overconfident_expert|run2,claude-opus-4-6,overconfident_expert,run2,1.1586670875549316,0.21394941210746765,0.8766233766233766
claude-opus-4-6|overconfident_expert|run3,claude-opus-4-6,overconfident_expert,run3,1.2098023891448975,0.2212522178888321,0.8766233766233766
claude-opus-4-6|overconfident_expert|run4,claude-opus-4-6,overconfident_expert,run4,1.0801230669021606,0.20674553513526917,0.8636363636363636
claude-opus-4-6|overconfident_expert|run5,claude-opus-4-6,overconfident_expert,run5,1.116389513015747,0.21298067271709442,0.8701298701298701
claude-sonnet-4-5|baseline|run1,claude-sonnet-4-5,baseline,run1,0.954119086265564,0.18643292784690857,0.8961038961038961
claude-sonnet-4-5|baseline|run2,claude-sonnet-4-5,baseline,run2,0.9744427800178528,0.18156537413597107,0.9025974025974026
claude-sonnet-4-5|baseline|run3,claude-sonnet-4-5,baseline,run3,1.061303734779358,0.20738433301448822,0.9025974025974026
claude-sonnet-4-5|baseline|run4,claude-sonnet-4-5,baseline,run4,1.097457766532898,0.20333750545978546,0.9090909090909091
claude-sonnet-4-5|baseline|run5,claude-sonnet-4-5,baseline,run5,1.0653578042984009,0.20077787339687347,0.9025974025974026
claude-sonnet-4-5|careful|run1,claude-sonnet-4-5,careful,run1,0.953037440776825,0.18818792700767517,0.8961038961038961
claude-sonnet-4-5|careful|run2,claude-sonnet-4-5,careful,run2,0.8724046945571899,0.1748207062482834,0.8896103896103896
claude-sonnet-4-5|careful|run3,claude-sonnet-4-5,careful,run3,1.0646392107009888,0.19968003034591675,0.9025974025974026
claude-sonnet-4-5|careful|run4,claude-sonnet-4-5,careful,run4,0.9615254402160645,0.18625508248806,0.9025974025974026
claude-sonnet-4-5|careful|run5,claude-sonnet-4-5,careful,run5,0.9703691601753235,0.1929640769958496,0.8961038961038961
claude-sonnet-4-5|careless|run1,claude-sonnet-4-5,careless,run1,0.6837731003761292,0.1663360893726349,0.6753246753246753
claude-sonnet-4-5|careless|run2,claude-sonnet-4-5,careless,run2,0.680823802947998,0.16499407589435577,0.6753246753246753
claude-sonnet-4-5|careless|run3,claude-sonnet-4-5,careless,run3,0.6223985552787781,0.15704011917114258,0.6688311688311688
claude-sonnet-4-5|careless|run4,claude-sonnet-4-5,careless,run4,0.6446481943130493,0.16052664816379547,0.6623376623376623
claude-sonnet-4-5|careless|run5,claude-sonnet-4-5,careless,run5,0.6523857116699219,0.15944825112819672,0.6623376623376623
claude-sonnet-4-5|cautious_scientist|run1,claude-sonnet-4-5,cautious_scientist,run1,-0.6980330348014832,0.13862092792987823,0.6233766233766234
claude-sonnet-4-5|cautious_scientist|run2,claude-sonnet-4-5,cautious_scientist,run2,-0.7516729831695557,0.1352332979440689,0.6103896103896104
claude-sonnet-4-5|cautious_scientist|run3,claude-sonnet-4-5,cautious_scientist,run3,-0.7399104237556458,0.13738447427749634,0.6168831168831169
claude-sonnet-4-5|cautious_scientist|run4,claude-sonnet-4-5,cautious_scientist,run4,-0.7362176775932312,0.13782799243927002,0.6168831168831169
claude-sonnet-4-5|cautious_scientist|run5,claude-sonnet-4-5,cautious_scientist,run5,-0.6662818193435669,0.13659189641475677,0.6168831168831169
claude-sonnet-4-5|contrarian|run1,claude-sonnet-4-5,contrarian,run1,-0.8348742127418518,0.13303755223751068,0.6103896103896104
claude-sonnet-4-5|contrarian|run2,claude-sonnet-4-5,contrarian,run2,-0.8677899241447449,0.13657765090465546,0.6103896103896104
claude-sonnet-4-5|contrarian|run3,claude-sonnet-4-5,contrarian,run3,-0.8119337558746338,0.13766735792160034,0.6168831168831169
claude-sonnet-4-5|contrarian|run4,claude-sonnet-4-5,contrarian,run4,-0.8643103837966919,0.13326503336429596,0.6038961038961039
claude-sonnet-4-5|contrarian|run5,claude-sonnet-4-5,contrarian,run5,-0.8831222057342529,0.13338062167167664,0.5974025974025974
claude-sonnet-4-5|cot|run1,claude-sonnet-4-5,cot,run1,1.0621076822280884,0.20224754512310028,0.9025974025974026
claude-sonnet-4-5|cot|run2,claude-sonnet-4-5,cot,run2,1.0670359134674072,0.20776498317718506,0.9025974025974026
claude-sonnet-4-5|cot|run3,claude-sonnet-4-5,cot,run3,1.100568413734436,0.20679543912410736,0.9090909090909091
claude-sonnet-4-5|cot|run4,claude-sonnet-4-5,cot,run4,1.0629265308380127,0.19903239607810974,0.9025974025974026
claude-sonnet-4-5|cot|run5,claude-sonnet-4-5,cot,run5,0.9520819187164307,0.1876538097858429,0.8961038961038961
claude-sonnet-4-5|elementary_student|run1,claude-sonnet-4-5,elementary_student,run1,0.8176670074462891,0.1644965559244156,0.8701298701298701
claude-sonnet-4-5|elementary_student|run2,claude-sonnet-4-5,elementary_student,run2,0.9416577219963074,0.18044935166835785,0.8831168831168831
claude-sonnet-4-5|elementary_student|run3,claude-sonnet-4-5,elementary_student,run3,0.8400346636772156,0.17094196379184723,0.8831168831168831
claude-sonnet-4-5|elementary_student|run4,claude-sonnet-4-5,elementary_student,run4,0.835536777973175,0.17646105587482452,0.8831168831168831
claude-sonnet-4-5|elementary_student|run5,claude-sonnet-4-5,elementary_student,run5,0.94037926197052,0.18776586651802063,0.8831168831168831
claude-sonnet-4-5|overconfident_expert|run1,claude-sonnet-4-5,overconfident_expert,run1,0.7070093154907227,0.1572737991809845,0.8701298701298701
claude-sonnet-4-5|overconfident_expert|run2,claude-sonnet-4-5,overconfident_expert,run2,0.7056557536125183,0.1547267735004425,0.8701298701298701
claude-sonnet-4-5|overconfident_expert|run3,claude-sonnet-4-5,overconfident_expert,run3,0.7048778533935547,0.15726763010025024,0.8701298701298701
claude-sonnet-4-5|overconfident_expert|run4,claude-sonnet-4-5,overconfident_expert,run4,0.7044657468795776,0.15552769601345062,0.8701298701298701
claude-sonnet-4-5|overconfident_expert|run5,claude-sonnet-4-5,overconfident_expert,run5,0.7045936584472656,0.1563679575920105,0.8701298701298701
