person_id,model,scaffold,seed,theta_mean,theta_sd,raw_score
claude-haiku-4-5|cot|run3,claude-haiku-4-5,cot,run3,-1.2096233367919922,0.23628689348697662,0.28
claude-haiku-4-5|cot|run4,claude-haiku-4-5,cot,run4,-1.206681251525879,0.23575285077095032,0.28
claude-haiku-4-5|cot|run5,claude-haiku-4-5,cot,run5,-1.1463518142700195,0.23381781578063965,0.29333333333333333
claude-haiku-4-5|elementary_student|run1,claude-haiku-4-5,elementary_student,run1,-0.8321325182914734,0.20164869725704193,0.3466666666666667
claude-haiku-4-5|elementary_student|run2,claude-haiku-4-5,elementary_student,run2,-0.8334049582481384,0.19988402724266052,0.3466666666666667
claude-haiku-4-5|elementary_student|run3,claude-haiku-4-5,elementary_student,run3,-0.8295201659202576,0.20176362991333008,0.3466666666666667
claude-haiku-4-5|elementary_student|run4,claude-haiku-4-5,elementary_student,run4,-0.8377625942230225,0.2063487470149994,0.3466666666666667
claude-haiku-4-5|elementary_student|run5,claude-haiku-4-5,elementary_student,run5,-0.8346679210662842,0.20542825758457184,0.3466666666666667
claude-haiku-4-5|overconfident_expert|run1,claude-haiku-4-5,overconfident_expert,run1,-0.8452302813529968,0.2019125372171402,0.3333333333333333
claude-haiku-4-5|overconfident_expert|run2,claude-haiku-4-5,overconfident_expert,run2,-0.907981812953949,0.21796129643917084,0.3333333333333333
claude-haiku-4-5|overconfident_expert|run3,claude-haiku-4-5,overconfident_expert,run3,-0.770060122013092,0.20046314597129822,0.3333333333333333
claude-haiku-4-5|overconfident_expert|run4,claude-haiku-4-5,overconfident_expert,run4,-0.9777431488037109,0.22196023166179657,0.32
claude-haiku-4-5|overconfident_expert|run5,claude-haiku-4-5,overconfident_expert,run5,-0.9681321382522583,0.2189141809940338,0.32
claude-opus-4-6|baseline|run1,claude-opus-4-6,baseline,run1,0.431484580039978,0.29863667488098145,0.41333333333333333
claude-opus-4-6|baseline|run2,claude-opus-4-6,baseline,run2,0.4278668463230133,0.29664045572280884,0.41333333333333333
claude-opus-4-6|baseline|run3,claude-opus-4-6,baseline,run3,0.42516571283340454,0.293472558259964,0.41333333333333333
claude-opus-4-6|baseline|run4,claude-opus-4-6,baseline,run4,0.4278643727302551,0.29894736409187317,0.41333333333333333
claude-opus-4-6|baseline|run5,claude-opus-4-6,baseline,run5,0.42366304993629456,0.29383862018585205,0.41333333333333333
claude-opus-4-6|careful|run1,claude-opus-4-6,careful,run1,0.4255787432193756,0.2992556691169739,0.41333333333333333
claude-opus-4-6|careful|run2,claude-opus-4-6,careful,run2,0.4340052306652069,0.30495473742485046,0.41333333333333333
claude-opus-4-6|careful|run3,claude-opus-4-6,careful,run3,0.432689905166626,0.29811200499534607,0.41333333333333333
claude-opus-4-6|careful|run4,claude-opus-4-6,careful,run4,0.4274066388607025,0.29075512290000916,0.41333333333333333
claude-opus-4-6|careful|run5,claude-opus-4-6,careful,run5,0.42387253046035767,0.29803723096847534,0.41333333333333333
claude-opus-4-6|careless|run1,claude-opus-4-6,careless,run1,0.7219812273979187,0.3288000524044037,0.44
claude-opus-4-6|careless|run2,claude-opus-4-6,careless,run2,0.7191781997680664,0.3359728753566742,0.44
claude-opus-4-6|careless|run3,claude-opus-4-6,careless,run3,0.7178162932395935,0.32497313618659973,0.44
claude-opus-4-6|careless|run4,claude-opus-4-6,careless,run4,0.714104175567627,0.3329959213733673,0.44
claude-opus-4-6|careless|run5,claude-opus-4-6,careless,run5,0.7512043118476868,0.33568286895751953,0.4533333333333333
claude-opus-4-6|cautious_scientist|run1,claude-opus-4-6,cautious_scientist,run1,0.31790250539779663,0.28396961092948914,0.38666666666666666
claude-opus-4-6|cautious_scientist|run2,claude-opus-4-6,cautious_scientist,run2,0.3138633668422699,0.2747497856616974,0.38666666666666666
claude-opus-4-6|cautious_scientist|run3,claude-opus-4-6,cautious_scientist,run3,0.31190162897109985,0.2790364623069763,0.38666666666666666
claude-opus-4-6|cautious_scientist|run4,claude-opus-4-6,cautious_scientist,run4,0.32303735613822937,0.27695947885513306,0.38666666666666666
claude-opus-4-6|cautious_scientist|run5,claude-opus-4-6,cautious_scientist,run5,0.3521910607814789,0.28475305438041687,0.4
claude-opus-4-6|contrarian|run1,claude-opus-4-6,contrarian,run1,0.1876593977212906,0.24878212809562683,0.36
claude-opus-4-6|contrarian|run2,claude-opus-4-6,contrarian,run2,0.2066795527935028,0.2537495791912079,0.37333333333333335
claude-opus-4-6|contrarian|run3,claude-opus-4-6,contrarian,run3,0.20780707895755768,0.2513389587402344,0.37333333333333335
claude-opus-4-6|contrarian|run4,claude-opus-4-6,contrarian,run4,0.3518872857093811,0.28599002957344055,0.4
claude-opus-4-6|contrarian|run5,claude-opus-4-6,contrarian,run5,0.11678285151720047,0.22592200338840485,0.3466666666666667
claude-opus-4-6|cot|run1,claude-opus-4-6,cot,run1,0.4320879280567169,0.2961703836917877,0.41333333333333333
claude-opus-4-6|cot|run2,claude-opus-4-6,cot,run2,0.42122119665145874,0.2964167296886444,0.41333333333333333
claude-opus-4-6|cot|run3,claude-opus-4-6,cot,run3,0.42829006910324097,0.30091235041618347,0.41333333333333333
claude-opus-4-6|cot|run4,claude-opus-4-6,cot,run4,0.4298311173915863,0.29495567083358765,0.41333333333333333
claude-opus-4-6|cot|run5,claude-opus-4-6,cot,run5,0.4332350790500641,0.2978426218032837,0.41333333333333333
claude-opus-4-6|elementary_student|run1,claude-opus-4-6,elementary_student,run1,0.8955890536308289,0.3157487213611603,0.44
claude-opus-4-6|elementary_student|run2,claude-opus-4-6,elementary_student,run2,0.710083544254303,0.3194473385810852,0.4266666666666667
claude-opus-4-6|elementary_student|run3,claude-opus-4-6,elementary_student,run3,0.7157293558120728,0.3237117528915405,0.4266666666666667
claude-opus-4-6|elementary_student|run4,claude-opus-4-6,elementary_student,run4,0.899903416633606,0.3338177800178528,0.44
claude-opus-4-6|elementary_student|run5,claude-opus-4-6,elementary_student,run5,0.7133836150169373,0.31319737434387207,0.4266666666666667
claude-opus-4-6|overconfident_expert|run1,claude-opus-4-6,overconfident_expert,run1,0.06556888669729233,0.22400957345962524,0.37333333333333335
claude-opus-4-6|overconfident_expert|run2,claude-opus-4-6,overconfident_expert,run2,-0.005472120363265276,0.21005740761756897,0.36
claude-opus-4-6|overconfident_expert|run3,claude-opus-4-6,overconfident_expert,run3,-0.003672499442473054,0.2081165760755539,0.36
claude-opus-4-6|overconfident_expert|run4,claude-opus-4-6,overconfident_expert,run4,0.07017557322978973,0.2304805964231491,0.37333333333333335
claude-opus-4-6|overconfident_expert|run5,claude-opus-4-6,overconfident_expert,run5,0.06953777372837067,0.22836585342884064,0.37333333333333335
claude-sonnet-4-5|baseline|run1,claude-sonnet-4-5,baseline,run1,0.5266817808151245,0.3116077780723572,0.44
claude-sonnet-4-5|baseline|run2,claude-sonnet-4-5,baseline,run2,0.509337842464447,0.31606999039649963,0.4266666666666667
claude-sonnet-4-5|baseline|run3,claude-sonnet-4-5,baseline,run3,0.6644635200500488,0.31673505902290344,0.4533333333333333
claude-sonnet-4-5|baseline|run4,claude-sonnet-4-5,baseline,run4,0.6590538024902344,0.3291454315185547,0.4533333333333333
claude-sonnet-4-5|baseline|run5,claude-sonnet-4-5,baseline,run5,0.6630398631095886,0.3224121630191803,0.4533333333333333
claude-sonnet-4-5|careful|run1,claude-sonnet-4-5,careful,run1,0.525728166103363,0.3059595823287964,0.44
claude-sonnet-4-5|careful|run2,claude-sonnet-4-5,careful,run2,0.5183312892913818,0.3087543845176697,0.44
claude-sonnet-4-5|careful|run3,claude-sonnet-4-5,careful,run3,0.6618238091468811,0.3183709979057312,0.4533333333333333
claude-sonnet-4-5|careful|run4,claude-sonnet-4-5,careful,run4,0.2982396185398102,0.2930620312690735,0.44
claude-sonnet-4-5|careful|run5,claude-sonnet-4-5,careful,run5,0.6466978788375854,0.3222803473472595,0.44
claude-sonnet-4-5|careless|run1,claude-sonnet-4-5,careless,run1,4.128674030303955,0.3400903344154358,0.9466666666666667
claude-sonnet-4-5|careless|run2,claude-sonnet-4-5,careless,run2,4.491918563842773,0.4029828608036041,0.9733333333333334
claude-sonnet-4-5|careless|run3,claude-sonnet-4-5,careless,run3,3.9935925006866455,0.32490915060043335,0.9333333333333333
claude-sonnet-4-5|careless|run4,claude-sonnet-4-5,careless,run4,4.606576442718506,0.43277138471603394,0.9733333333333334
claude-sonnet-4-5|careless|run5,claude-sonnet-4-5,careless,run5,4.4911932945251465,0.4032823443412781,0.9733333333333334
claude-sonnet-4-5|cautious_scientist|run1,claude-sonnet-4-5,cautious_scientist,run1,-1.2582629919052124,0.2479337602853775,0.24
claude-sonnet-4-5|cautious_scientist|run2,claude-sonnet-4-5,cautious_scientist,run2,-1.2834950685501099,0.24113525450229645,0.22666666666666666
claude-sonnet-4-5|cautious_scientist|run3,claude-sonnet-4-5,cautious_scientist,run3,-1.2807196378707886,0.24143891036510468,0.22666666666666666
claude-sonnet-4-5|cautious_scientist|run4,claude-sonnet-4-5,cautious_scientist,run4,-1.2844735383987427,0.2365531027317047,0.22666666666666666
claude-sonnet-4-5|cautious_scientist|run5,claude-sonnet-4-5,cautious_scientist,run5,-1.0538345575332642,0.24614807963371277,0.24
claude-sonnet-4-5|contrarian|run1,claude-sonnet-4-5,contrarian,run1,-1.368648648262024,0.2496546506881714,0.25333333333333335
claude-sonnet-4-5|contrarian|run2,claude-sonnet-4-5,contrarian,run2,-1.292981505393982,0.2390335202217102,0.25333333333333335
claude-sonnet-4-5|contrarian|run3,claude-sonnet-4-5,contrarian,run3,-1.3014028072357178,0.24421776831150055,0.24
claude-sonnet-4-5|contrarian|run4,claude-sonnet-4-5,contrarian,run4,-1.4021159410476685,0.23691092431545258,0.22666666666666666
claude-sonnet-4-5|contrarian|run5,claude-sonnet-4-5,contrarian,run5,-1.3712246417999268,0.24411025643348694,0.25333333333333335
claude-sonnet-4-5|cot|run1,claude-sonnet-4-5,cot,run1,0.6414766311645508,0.3206263780593872,0.44
claude-sonnet-4-5|cot|run2,claude-sonnet-4-5,cot,run2,0.6662268042564392,0.3274592161178589,0.4533333333333333
claude-sonnet-4-5|cot|run3,claude-sonnet-4-5,cot,run3,0.6711582541465759,0.32457447052001953,0.4533333333333333
claude-sonnet-4-5|cot|run4,claude-sonnet-4-5,cot,run4,0.6689759492874146,0.3231813609600067,0.4533333333333333
claude-sonnet-4-5|cot|run5,claude-sonnet-4-5,cot,run5,0.5232481956481934,0.31426188349723816,0.44
claude-sonnet-4-5|elementary_student|run1,claude-sonnet-4-5,elementary_student,run1,0.15236420929431915,0.2533840835094452,0.44
claude-sonnet-4-5|elementary_student|run2,claude-sonnet-4-5,elementary_student,run2,0.49783578515052795,0.3110460937023163,0.4666666666666667
claude-sonnet-4-5|elementary_student|run3,claude-sonnet-4-5,elementary_student,run3,0.43782344460487366,0.2978697419166565,0.4533333333333333
claude-sonnet-4-5|elementary_student|run4,claude-sonnet-4-5,elementary_student,run4,0.4348791539669037,0.2972823679447174,0.4533333333333333
claude-sonnet-4-5|elementary_student|run5,claude-sonnet-4-5,elementary_student,run5,0.4996353089809418,0.30203977227211,0.4666666666666667
claude-sonnet-4-5|overconfident_expert|run1,claude-sonnet-4-5,overconfident_expert,run1,0.5899245738983154,0.3154350519180298,0.48
claude-sonnet-4-5|overconfident_expert|run2,claude-sonnet-4-5,overconfident_expert,run2,0.5834474563598633,0.316560834646225,0.48
claude-sonnet-4-5|overconfident_expert|run3,claude-sonnet-4-5,overconfident_expert,run3,0.586092472076416,0.32058262825012207,0.48
claude-sonnet-4-5|overconfident_expert|run4,claude-sonnet-4-5,overconfident_expert,run4,0.5875329375267029,0.3224182724952698,0.48
claude-sonnet-4-5|overconfident_expert|run5,claude-sonnet-4-5,overconfident_expert,run5,0.5884082317352295,0.32254013419151306,0.48
