step,loss
246,3083.2431640625
247,3079.474609375
248,3097.47412109375
249,3045.661376953125
250,3003.70947265625
251,3034.4228515625
252,3028.296142578125
253,3022.86328125
254,3051.740966796875
255,3007.15185546875
256,3002.101318359375
257,2967.845703125
258,2985.841796875
259,2971.38232421875
260,2977.867431640625
261,2990.794677734375
262,2960.48681640625
263,2939.0078125
264,2953.38916015625
265,2953.4638671875
266,2925.94189453125
267,2918.02734375
268,2939.74169921875
269,2919.39306640625
270,2909.76513671875
271,2870.959716796875
272,2888.50634765625
273,2855.52294921875
274,2885.13916015625
275,2876.235595703125
276,2842.95361328125
277,2847.134765625
278,2864.64599609375
279,2776.116943359375
280,2864.84375
281,2803.19775390625
282,2804.558837890625
283,2784.44140625
284,2807.5380859375
285,2792.021728515625
286,2794.2939453125
287,2784.380859375
288,2792.623779296875
289,2736.482421875
290,2767.483642578125
291,2731.299072265625
292,2734.669189453125
293,2786.572265625
294,2760.30810546875
295,2760.63916015625
296,2753.0
297,2735.157958984375
298,2689.004150390625
299,2705.141845703125
300,2742.25341796875
301,2701.451416015625
302,2711.6181640625
303,2697.50830078125
304,2715.0341796875
305,2689.3759765625
306,2706.203857421875
307,2678.358154296875
308,2642.193359375
309,2704.74853515625
310,2674.59423828125
311,2666.241455078125
312,2653.095703125
313,2641.705322265625
314,2646.3212890625
315,2654.974365234375
316,2614.52880859375
317,2592.828857421875
318,2629.067626953125
319,2629.772216796875
320,2610.718017578125
321,2578.80126953125
322,2573.025146484375
323,2608.28271484375
324,2602.860107421875
325,2587.6181640625
326,2575.349609375
327,2563.046142578125
328,2592.83837890625
329,2561.73828125
330,2592.97119140625
331,2513.341552734375
332,2521.28271484375
333,2556.524658203125
334,2571.777587890625
335,2508.951416015625
336,2546.685546875
337,2517.04248046875
338,2535.94482421875
339,2560.26806640625
340,2530.040771484375
341,2488.535888671875
342,2529.486572265625
343,2506.336669921875
344,2525.319580078125
345,2505.966552734375
346,2526.652587890625
347,2503.247802734375
348,2495.44384765625
349,2502.462890625
350,2486.806640625
351,2451.866455078125
352,2440.450927734375
353,2472.590087890625
354,2479.857177734375
355,2421.76953125
356,2452.447265625
357,2489.527587890625
358,2455.12939453125
359,2424.067626953125
360,2474.04833984375
361,2448.246337890625
362,2440.6494140625
363,2443.21630859375
364,2413.099609375
365,2412.604736328125
366,2416.4482421875
367,2427.56298828125
368,2459.46044921875
369,2380.427490234375
370,2454.857421875
371,2423.18359375
372,2417.641357421875
373,2418.9990234375
374,2401.83837890625
375,2403.41162109375
376,2394.6279296875
377,2389.6162109375
378,2423.68115234375
379,2375.70458984375
380,2379.477294921875
381,2384.29296875
382,2388.372314453125
383,2375.093017578125
384,2375.356689453125
385,2386.8544921875
386,2379.0419921875
387,2381.489013671875
388,2382.96630859375
389,2354.54931640625
390,2394.08544921875
391,2343.36376953125
392,2364.43994140625
393,2330.852783203125
394,2347.097900390625
395,2341.728271484375
396,2366.5537109375
397,2328.07080078125
398,2340.65966796875
399,2336.856689453125
400,2339.43212890625
401,2326.84228515625
402,2340.200439453125
403,2346.747802734375
404,2330.294921875
405,2322.644775390625
406,2314.619384765625
407,2338.242431640625
408,2319.21923828125
409,2343.954345703125
410,2305.8837890625
411,2312.552490234375
412,2342.9326171875
413,2320.6669921875
414,2313.34814453125
415,2317.2880859375
416,2308.0810546875
417,2283.404296875
418,2298.952392578125
419,2311.26416015625
420,2294.7421875
421,2299.98779296875
422,2290.77294921875
423,2306.3095703125
424,2317.7216796875
425,2309.958251953125
426,2270.6083984375
427,2306.409423828125
428,2284.73291015625
429,2273.45361328125
430,2287.082763671875
431,2294.76806640625
432,2292.829833984375
433,2304.884521484375
434,2254.6787109375
435,2252.48828125
436,2244.62353515625
437,2271.577880859375
438,2274.447021484375
439,2266.97265625
440,2279.60400390625
441,2255.21923828125
442,2272.0986328125
443,2243.48681640625
444,2253.4990234375
445,2241.394775390625
446,2250.708984375
447,2248.4501953125
448,2218.80419921875
449,2260.107666015625
450,2251.452880859375
451,2256.449951171875
452,2280.778564453125
453,2245.63525390625
454,2218.1162109375
455,2236.398193359375
456,2185.786376953125
457,2251.484375
458,2242.022216796875
459,2215.229736328125
460,2225.80322265625
461,2242.28369140625
462,2224.185302734375
463,2251.436767578125
464,2243.18212890625
465,2216.719970703125
466,2213.5986328125
467,2259.712158203125
468,2227.84228515625
469,2202.537353515625
470,2205.25244140625
471,2195.6640625
472,2228.951904296875
473,2248.424072265625
474,2238.189208984375
475,2213.262451171875
476,2240.9736328125
477,2191.159912109375
478,2189.658447265625
479,2209.763427734375
480,2231.232421875
481,2180.791748046875
482,2197.52978515625
483,2220.818115234375
484,2206.649169921875
485,2210.91162109375
486,2219.50244140625
487,2179.65771484375
488,2197.88134765625
489,2183.045654296875
490,2214.5087890625
491,2194.15283203125
492,2211.6162109375
493,2182.989013671875
494,2200.368408203125
495,2166.6220703125
496,2167.2490234375
497,2190.288818359375
498,2168.220703125
499,2202.64697265625
500,2195.467041015625
501,2171.10986328125
502,2216.784423828125
503,2197.791015625
504,2144.837890625
505,2203.546875
506,2174.685546875
507,2195.5986328125
508,2157.363037109375
509,2169.853759765625
510,2178.306640625
511,2172.672607421875
512,2173.797119140625
513,2170.22607421875
514,2150.333251953125
515,2186.328125
516,2199.880615234375
517,2166.58837890625
518,2166.430419921875
519,2177.70849609375
520,2145.856201171875
521,2167.621826171875
522,2166.4912109375
523,2141.35888671875
524,2179.133544921875
525,2152.574462890625
526,2180.769287109375
527,2151.481689453125
528,2135.9375
529,2122.16943359375
530,2155.74365234375
531,2165.1103515625
532,2139.074462890625
533,2125.69091796875
534,2141.361083984375
535,2126.15380859375
536,2134.728271484375
537,2187.9296875
538,2134.307373046875
539,2127.393310546875
540,2123.92236328125
541,2141.90478515625
542,2142.748046875
543,2151.7373046875
544,2124.53515625
545,2127.5615234375
546,2165.4951171875
547,2115.2890625
548,2139.34326171875
549,2145.767333984375
550,2151.802978515625
551,2132.3359375
552,2135.9052734375
553,2141.955078125
554,2131.389404296875
555,2118.56201171875
556,2134.54833984375
557,2142.538330078125
558,2107.08154296875
559,2130.031982421875
560,2133.495849609375
561,2120.9619140625
562,2154.5517578125
563,2103.20361328125
564,2136.171142578125
565,2119.44482421875
566,2120.06982421875
567,2127.415771484375
568,2124.023681640625
569,2133.969482421875
570,2109.477783203125
571,2120.131103515625
572,2122.44970703125
573,2147.615966796875
574,2122.38427734375
575,2133.121337890625
576,2107.118408203125
577,2064.886962890625
578,2114.402587890625
579,2098.27001953125
580,2106.486572265625
581,2119.8330078125
582,2116.45263671875
583,2129.09619140625
584,2134.00927734375
585,2098.594482421875
586,2125.329345703125
587,2123.191650390625
588,2127.5087890625
589,2086.6884765625
590,2099.093017578125
591,2110.23291015625
592,2084.58349609375
593,2091.2265625
594,2112.851806640625
595,2078.930419921875
596,2117.3115234375
597,2105.072998046875
598,2121.9443359375
599,2103.52001953125
600,2093.7783203125
601,2096.68212890625
602,2124.1064453125
603,2100.563720703125
604,2142.962646484375
605,2094.600830078125
606,2083.177734375
607,2102.509033203125
608,2103.96435546875
609,2127.55126953125
610,2103.064697265625
611,2051.328125
612,2076.24267578125
613,2077.21533203125
614,2093.732177734375
615,2069.826904296875
616,2067.228759765625
617,2118.69287109375
618,2113.23779296875
619,2074.449462890625
620,2076.7197265625
621,2099.41015625
622,2108.4853515625
623,2112.109130859375
624,2067.2275390625
625,2087.142578125
626,2048.033203125
627,2051.34521484375
628,2105.227783203125
629,2085.32470703125
630,2074.657958984375
631,2069.396728515625
632,2051.5654296875
633,2088.8779296875
634,2086.27001953125
635,2072.453125
636,2105.41455078125
637,2060.22216796875
638,2086.875
639,2061.090576171875
640,2087.42626953125
641,2095.016357421875
642,2057.9990234375
643,2090.11376953125
644,2074.844482421875
645,2078.169921875
646,2070.733642578125
647,2068.053466796875
648,2078.668212890625
649,2082.792236328125
650,2064.0439453125
651,2074.86181640625
652,2080.15576171875
653,2060.3125
654,2050.096435546875
655,2061.85498046875
656,2051.068603515625
657,2048.07568359375
658,2098.4384765625
659,2076.760986328125
660,2082.2109375
661,2076.271484375
662,2053.420166015625
663,2039.25537109375
664,2100.73828125
665,2060.749755859375
666,2065.559326171875
667,2066.466796875
668,2049.16357421875
669,2086.486328125
670,2044.067626953125
671,2071.25341796875
672,2050.50048828125
673,2072.290283203125
674,2084.069091796875
675,2044.375
676,2020.1214599609375
677,2039.5782470703125
678,2112.0048828125
679,2051.8291015625
680,2057.778564453125
681,2058.9970703125
682,2093.99267578125
683,2060.4130859375
684,2061.634765625
685,2066.658935546875
686,2033.7906494140625
687,2074.006591796875
688,2022.417236328125
689,2034.203369140625
690,2028.6466064453125
691,2068.47314453125
692,2040.85205078125
693,2040.4791259765625
694,2053.754150390625
695,2040.3006591796875
696,2032.97412109375
697,2033.0931396484375
698,2041.6507568359375
699,2051.555419921875
700,2023.7303466796875
701,2053.001708984375
702,2035.701416015625
703,2070.289794921875
704,2100.37060546875
705,2039.90576171875
706,2055.760498046875
707,2025.5711669921875
708,2031.8790283203125
709,2030.79541015625
710,2056.748291015625
711,2030.27490234375
712,2046.513916015625
713,2056.1943359375
714,2060.823974609375
715,2030.6375732421875
716,2027.455322265625
717,2056.73974609375
718,2054.98681640625
719,1998.6749267578125
720,2067.1240234375
721,2006.6632080078125
722,2044.396484375
723,2040.1998291015625
724,2025.376220703125
725,2075.78125
726,2012.845947265625
727,2027.9764404296875
728,2047.798828125
729,2031.8162841796875
730,2018.06494140625
731,2007.73095703125
732,2015.070556640625
733,2014.04931640625
734,2017.868408203125
735,2022.427734375
736,2017.239501953125
737,2022.384521484375
738,2056.345703125
739,2014.2066650390625
740,1985.775390625
741,2049.759521484375
742,2043.68212890625
743,2027.083740234375
744,2029.380859375
745,2041.6094970703125
746,2018.6192626953125
747,2037.245849609375
748,2025.9117431640625
749,2046.2353515625
750,2006.802978515625
751,2016.19091796875
752,2014.2293701171875
753,2033.705078125
754,2042.43505859375
755,1993.334228515625
756,2025.447509765625
757,2003.063720703125
758,2041.21044921875
759,2017.4228515625
760,2009.2471923828125
761,2031.962890625
762,2034.521240234375
763,2020.6644287109375
764,1983.750244140625
765,2012.6082763671875
766,2017.9774169921875
767,2015.28955078125
768,2017.9759521484375
769,1999.530517578125
770,2008.706298828125
771,2031.909912109375
772,2050.85302734375
773,1993.9073486328125
774,2020.531494140625
775,2034.5938720703125
776,2028.955322265625
777,2009.269287109375
778,2009.19921875
779,2012.31640625
780,2030.40673828125
781,2035.7431640625
782,2002.6962890625
783,2006.0992431640625
784,2009.6260986328125
785,2008.2451171875
786,2031.9384765625
787,1993.790771484375
788,2007.49853515625
789,2013.248291015625
790,2005.011962890625
791,2011.73486328125
792,1994.4005126953125
793,2007.0142822265625
794,2020.995361328125
795,2003.14404296875
796,2033.3614501953125
797,1995.0743408203125
798,2032.3729248046875
799,2003.153564453125
800,1995.4847412109375
801,2007.842041015625
802,2002.240478515625
803,2017.238525390625
804,2048.610107421875
805,2002.4088134765625
806,2019.98388671875
807,2012.04541015625
808,2056.2353515625
809,2023.320556640625
810,2002.0440673828125
811,2015.2374267578125
812,2002.7059326171875
813,1989.520263671875
814,1972.4937744140625
815,2009.7032470703125
816,2014.711669921875
817,1973.4715576171875
818,2007.6693115234375
819,1992.7386474609375
820,1984.4453125
821,1985.535888671875
822,1987.86962890625
823,2026.872802734375
824,1992.1513671875
825,2061.996826171875
826,1984.1019287109375
827,1999.955810546875
828,2034.376220703125
829,1988.174072265625
830,2010.58447265625
831,1989.2701416015625
832,1985.1187744140625
833,2023.626708984375
834,1999.429931640625
835,2005.2916259765625
836,1991.0126953125
837,1989.882080078125
838,1996.821533203125
839,1993.5089111328125
840,1998.8607177734375
841,1986.4166259765625
842,1979.079833984375
843,1989.254638671875
844,2037.10009765625
845,2006.9344482421875
846,1988.34912109375
847,1995.1859130859375
848,1995.430419921875
849,1972.4609375
850,1981.0740966796875
851,2000.581787109375
852,1961.249267578125
853,2010.29541015625
854,2009.63525390625
855,2000.868896484375
856,1996.9141845703125
857,1979.932373046875
858,1984.47705078125
859,2036.1162109375
860,2014.2247314453125
861,1992.57177734375
862,2005.233642578125
863,1998.2578125
864,1986.620849609375
865,1984.9495849609375
866,2000.7708740234375
867,1999.4110107421875
868,1978.407470703125
869,1967.7481689453125
870,1998.13330078125
871,2012.653564453125
872,1977.341064453125
873,1995.8587646484375
874,1983.0751953125
875,1966.844482421875
876,1976.32861328125
877,1984.15087890625
878,1978.849609375
879,1968.27490234375
880,1971.840576171875
881,2006.319580078125
882,1991.093994140625
883,1979.44189453125
884,1978.731689453125
885,2000.68603515625
886,1990.91650390625
887,1980.082275390625
888,2000.5379638671875
889,2010.132568359375
890,1944.499267578125
891,1975.466796875
892,1936.3770751953125
893,2017.699951171875
894,1967.9852294921875
895,1981.839111328125
896,1997.455078125
897,2003.3878173828125
898,1920.3037109375
899,1970.698974609375
900,1997.3404541015625
901,1994.980712890625
902,1987.0223388671875
903,2017.3397216796875
904,1969.217041015625
905,1973.9384765625
906,1964.0865478515625
907,2014.8525390625
908,2001.01171875
909,1977.1949462890625
910,1987.017333984375
911,1991.313232421875
912,1938.76123046875
913,1963.6474609375
914,1978.9639892578125
915,1980.641845703125
916,1964.1810302734375
917,1988.1221923828125
918,2013.9014892578125
919,1961.18798828125
920,1980.156005859375
921,1994.980224609375
922,2000.1353759765625
923,1950.309326171875
924,2007.959716796875
925,1978.427001953125
926,1973.9923095703125
927,1992.330322265625
928,1992.585205078125
929,1986.622314453125
930,1981.1923828125
931,1979.525634765625
932,1958.556396484375
933,1976.3798828125
934,1960.264892578125
935,1977.87890625
936,1968.6103515625
937,1987.8935546875
938,1973.982666015625
939,1954.7220458984375
940,1986.92236328125
941,1958.31689453125
942,1963.6312255859375
943,1976.508544921875
944,1981.025634765625
945,1998.533447265625
946,1981.248779296875
947,1955.50537109375
948,1968.456298828125
949,1968.595458984375
950,1956.893798828125
951,1977.0430908203125
952,1962.341796875
953,1945.8336181640625
954,1974.281494140625
955,1957.1549072265625
956,1962.234130859375
957,1983.950927734375
958,2021.675048828125
959,1966.4951171875
960,1968.5440673828125
961,1966.68896484375
962,1989.41162109375
963,1960.8118896484375
964,1977.55224609375
965,1979.639892578125
966,1941.752197265625
967,1964.09814453125
968,1990.862548828125
969,1949.587646484375
970,1990.2977294921875
971,1947.295654296875
972,1960.552978515625
973,1973.1522216796875
974,1975.7138671875
975,2010.999755859375
976,1979.463623046875
977,1938.85205078125
978,1954.8065185546875
979,1965.4306640625
980,1969.64599609375
981,1990.0726318359375
982,1968.18994140625
983,1974.2779541015625
984,1981.9708251953125
985,1959.715576171875
986,1967.6202392578125
987,1954.99609375
988,1961.32177734375
989,1942.148193359375
990,1953.979248046875
991,1948.42529296875
992,1948.939453125
993,1941.52734375
994,1967.2298583984375
995,1963.4395751953125
996,1942.267333984375
997,1973.209716796875
998,1981.974853515625
999,1957.1156005859375
1000,1988.6005859375
1001,1940.216064453125
1002,1968.6312255859375
1003,1956.1822509765625
1004,1980.00341796875
1005,1934.414794921875
1006,1953.7347412109375
1007,1947.422607421875
1008,2000.5799560546875
1009,1977.1590576171875
1010,1919.588134765625
1011,1961.65478515625
1012,1954.4306640625
1013,1963.245361328125
1014,1964.01806640625
1015,1987.9085693359375
1016,2003.002685546875
1017,1948.7525634765625
1018,1965.98681640625
1019,1937.5902099609375
1020,1972.697021484375
1021,1984.728271484375
1022,1968.397216796875
1023,1947.23583984375
1024,1980.64697265625
1025,1956.6903076171875
1026,1940.234375
1027,1941.5291748046875
1028,1958.778076171875
1029,1950.0745849609375
1030,1962.17578125
1031,1975.7265625
1032,1946.251953125
1033,1931.7958984375
1034,1953.536376953125
1035,1959.4034423828125
1036,1972.541015625
1037,1930.9410400390625
1038,1947.914794921875
1039,1932.37255859375
1040,1959.970703125
1041,1974.65966796875
1042,1967.52099609375
1043,1936.14990234375
1044,1942.3857421875
1045,1975.463134765625
1046,1947.243408203125
1047,1961.9114990234375
1048,1961.16552734375
1049,1995.40673828125
1050,1942.710205078125
1051,1940.4739990234375
1052,1954.1759033203125
1053,1944.664794921875
1054,1981.3271484375
1055,1978.0072021484375
1056,1954.6739501953125
1057,1953.3095703125
1058,1972.8984375
1059,1924.291259765625
1060,1948.15185546875
1061,1946.1138916015625
1062,1956.268798828125
1063,1956.32275390625
1064,1950.711669921875
1065,1923.2735595703125
1066,1978.3941650390625
1067,1963.326171875
1068,1953.3656005859375
1069,1936.541259765625
1070,1957.0595703125
1071,1934.9193115234375
1072,1947.718017578125
1073,1950.3946533203125
1074,1961.8948974609375
1075,1966.1036376953125
1076,1961.81103515625
1077,1920.0531005859375
1078,1954.9364013671875
1079,1932.7763671875
1080,1948.19140625
1081,1960.6048583984375
1082,1952.5137939453125
1083,1967.56591796875
1084,1970.3458251953125
1085,1964.8084716796875
1086,1962.41015625
1087,1919.0283203125
1088,1920.1767578125
1089,1935.697021484375
1090,1951.451416015625
1091,1949.916259765625
1092,1950.64794921875
1093,1918.59228515625
1094,1943.373291015625
1095,1920.778076171875
1096,1941.7781982421875
1097,1964.593505859375
1098,1960.63916015625
1099,1944.649658203125
1100,1942.6885986328125
1101,1907.2066650390625
1102,1960.4886474609375
1103,1934.5384521484375
1104,1967.59228515625
1105,1941.378173828125
1106,1986.924072265625
1107,1949.2984619140625
1108,1943.816650390625
1109,1925.4163818359375
1110,1985.302001953125
1111,1952.4444580078125
1112,1967.12451171875
1113,1954.0714111328125
1114,1962.1533203125
1115,1946.5911865234375
1116,1951.962646484375
1117,1961.024169921875
1118,1947.173583984375
1119,1951.3988037109375
1120,1947.4837646484375
1121,1962.6697998046875
1122,1937.0621337890625
1123,1936.81591796875
1124,1963.3297119140625
1125,1946.6982421875
1126,1947.2027587890625
1127,1962.57373046875
1128,1972.3345947265625
1129,1940.4063720703125
1130,1921.8955078125
1131,1968.3760986328125
1132,1939.9537353515625
1133,1967.0665283203125
1134,1937.1959228515625
1135,1963.476806640625
1136,1901.735107421875
1137,1930.701171875
1138,1946.424560546875
1139,1951.7578125
1140,1953.37841796875
1141,1948.247802734375
1142,1947.404541015625
1143,1959.7569580078125
1144,1945.9879150390625
1145,1923.9580078125
1146,1953.580322265625
1147,1934.865478515625
1148,1936.662353515625
1149,1934.508056640625
1150,1929.11083984375
1151,1967.7822265625
1152,1943.6075439453125
1153,1942.4453125
1154,1956.961669921875
1155,1952.1318359375
1156,1916.75537109375
1157,1939.2073974609375
1158,1973.714599609375
1159,1967.703125
1160,1930.5087890625
1161,1956.477783203125
1162,1949.0345458984375
1163,1982.4609375
1164,1984.1827392578125
1165,1926.4326171875
1166,1929.748046875
1167,1971.7626953125
1168,1955.801513671875
1169,1949.798828125
1170,1947.008056640625
1171,1924.403076171875
1172,1983.38427734375
1173,1941.4656982421875
1174,1946.7010498046875
1175,1919.093505859375
1176,1966.40380859375
1177,1965.14111328125
1178,1949.73193359375
1179,1938.2060546875
1180,1928.5743408203125
1181,1952.87353515625
1182,1971.5218505859375
1183,1943.031494140625
1184,1933.47119140625
1185,1945.8624267578125
1186,1910.279296875
1187,1931.33056640625
1188,1912.803466796875
1189,1925.4024658203125
1190,1956.239013671875
1191,1943.7528076171875
1192,1946.896728515625
1193,1929.1661376953125
1194,1958.0765380859375
1195,1934.118408203125
1196,1932.8699951171875
1197,1970.5037841796875
1198,1930.304931640625
1199,1958.46826171875
1200,1938.859619140625
1201,1938.85400390625
1202,1950.244873046875
1203,1984.36767578125
1204,1930.394775390625
1205,1920.787109375
1206,1949.870849609375
1207,1938.8577880859375
1208,1913.38525390625
1209,1925.482666015625
1210,1946.228271484375
1211,1924.5845947265625
1212,1918.8505859375
1213,1937.679443359375
1214,1950.3408203125
1215,1911.7626953125
1216,1939.251953125
1217,1935.3857421875
1218,1961.470703125
1219,1952.397705078125
1220,1936.8955078125
1221,1903.937744140625
1222,1930.60595703125
1223,1907.341064453125
1224,1948.4791259765625
1225,1914.617431640625
1226,1937.190673828125
1227,1987.6832275390625
1228,1906.843505859375
1229,1919.3209228515625
1230,1924.51171875
1231,1910.97998046875
1232,1945.858642578125
1233,1924.317626953125
1234,1931.4669189453125
1235,1935.162841796875
1236,1938.7198486328125
1237,1939.733642578125
1238,1928.6015625
1239,1932.181640625
1240,1930.56298828125
1241,1916.8328857421875
1242,1925.65234375
1243,1933.756103515625
1244,1963.1654052734375
1245,1902.2132568359375
1246,1932.92822265625
1247,1938.062255859375
1248,1944.576416015625
1249,1916.925537109375
1250,1962.3197021484375
1251,1904.40087890625
1252,1917.610595703125
1253,1953.39794921875
1254,1919.325439453125
1255,1929.522216796875
1256,1951.3369140625
1257,1948.892333984375
1258,1936.122314453125
1259,1922.865234375
1260,1932.779296875
1261,1924.9547119140625
1262,1955.5750732421875
1263,1944.0013427734375
1264,1957.9306640625
1265,1944.410400390625
1266,1918.52392578125
1267,1937.247802734375
1268,1932.396240234375
1269,1923.23828125
1270,1925.9747314453125
1271,1947.25634765625
1272,1927.337158203125
1273,1926.3480224609375
1274,1956.7481689453125
1275,1934.3475341796875
1276,1934.814453125
1277,1920.5218505859375
1278,1925.080078125
1279,1903.796142578125
1280,1947.3309326171875
1281,1955.7608642578125
1282,1918.376953125
1283,1911.3831787109375
1284,1956.7828369140625
1285,1938.6954345703125
1286,1927.6849365234375
1287,1952.8740234375
1288,1916.5135498046875
1289,1931.604248046875
1290,1951.970458984375
1291,1928.9775390625
1292,1910.4642333984375
1293,1934.881591796875
1294,1914.6116943359375
1295,1958.482421875
1296,1921.87646484375
1297,1911.911376953125
1298,1889.661376953125
1299,1926.78271484375
1300,1898.9306640625
1301,1913.844970703125
1302,1969.7677001953125
1303,1926.147705078125
1304,1924.710693359375
1305,1914.6732177734375
1306,1947.560302734375
1307,1914.5526123046875
1308,1957.916259765625
1309,1940.3544921875
1310,1910.212158203125
1311,1931.194580078125
1312,1930.858154296875
1313,1926.913330078125
1314,1898.82568359375
1315,1938.24267578125
1316,1931.15283203125
1317,1909.9981689453125
1318,1917.4525146484375
1319,1918.3255615234375
1320,1923.3583984375
1321,1928.28564453125
1322,1928.202880859375
1323,1920.23974609375
1324,1920.0927734375
1325,1941.4315185546875
1326,1923.1343994140625
1327,1923.596435546875
1328,1910.514892578125
1329,1920.949462890625
1330,1921.67041015625
1331,1936.0980224609375
1332,1962.74169921875
1333,1938.814453125
1334,1928.000244140625
1335,1955.0875244140625
1336,1961.42431640625
1337,1929.8477783203125
1338,1945.7744140625
1339,1940.20751953125
1340,1915.796630859375
1341,1914.595458984375
1342,1923.484619140625
1343,1939.126953125
1344,1910.8033447265625
1345,1930.2296142578125
1346,1945.7476806640625
1347,1953.9921875
1348,1924.5458984375
1349,1925.3719482421875
1350,1932.1707763671875
1351,1939.712158203125
1352,1950.58642578125
1353,1937.739990234375
1354,1949.1510009765625
1355,1901.009765625
1356,1950.278564453125
1357,1915.4150390625
1358,1906.9786376953125
1359,1908.5775146484375
1360,1931.231689453125
1361,1921.4212646484375
1362,1914.07666015625
1363,1912.07373046875
1364,1926.02001953125
